0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.20534779427095473,0.23120529182387994,0.26011844339122736,0.29236896877301854,0.32823122056755416,0.36795500784592705,0.41174089104155376,0.4597061231627994,0.5118389532081865,0.5679403233537674,0.6275532116682511,0.6898836199722314,0.7537221433169025,0.8173829395894006,0.8786846316009413,0.9350036642579468,0.983427683670729,1.0210205998959443,1.0451786498080187,1.0540157022154908,1.0466854644581867,1.0235462618624127,0.9861146832519275,0.9368197419376131,0.9121722712804561
0.21546055055731428,0.24252059279715465,0.27275033396392256,0.30643017072621015,0.34382696639113364,0.385174082454226,0.4306430648499518,0.4803051779443679,0.5340806302979062,0.5916751123401078,0.652504997607295,0.7156171352394005,0.7796149540519881,0.8426110419015544,0.9022335426596167,0.955717253567593,1.0001022657079244,1.032540569164335,1.0506737055317756,1.053004455264874,1.0391654547480547,1.010001566930633,0.9674375083806634,0.9141693431843071,0.887535260586129
0.22554922493566443,0.25379943335714084,0.2853282118192607,0.3204126424169701,0.3593094251834045,0.4022319503897087,0.44931822474728045,0.5005879240708957,0.5558866479648996,0.6148177543583363,0.6766644532742158,0.7403102579206913,0.8041724502830124,0.8661718882657599,0.9237685132777187,0.9740921740337513,1.0141846831363772,1.0413404941376319,1.0534930932676192,1.0495583461624454,1.0296389472500185,0.9950234852411187,0.9479780924837891,0.8913921713053536,0.8630992107161358
0.2356129630763204,0.2650405133217709,0.29785015747209875,0.33431362306192147,0.374674725072513,0.4191233274815326,0.46775938925207455,0.5205455174681641,0.5772464493825415,0.6373567757765499,0.7000211355246977,0.7639573530083432,0.8274001693734268,0.8880917045308453,0.9433490214564966,0.9902353874592408,1.0258422120929367,1.047654908589602,1.0539350866132224,1.044022883794305,1.018470545558065,0.9789613706357873,0.9280376225338213,0.8687166335466293,0.8390561390530331
0.24565091000549877,0.27624253545003585,0.31031426300539566,0.3481303818721221,0.38991906084661077,0.4358430655422421,0.48595983841523693,0.5401695937049977,0.598150319680546,0.6592821158512299,0.7225668555215503,0.7865561711548175,0.8493083562393574,0.908402606087258,0.9610408036101519,1.0042586354756369,1.0352423927394994,1.0517102145252044,1.0522777235444865,1.0367091610208732,1.0059770672196435,0.9621074335924443,0.9078570948401615,0.8463147841356548,0.8155436287834017
0.25566221026618596,0.28740420586714777,0.32271863300032677,0.3618602198788845,0.40503869724733965,0.45238615782595,0.5039131219389176,0.5594522780855482,0.6185893937701872,0.6805851196014762,0.7442956268598477,0.8081076925659916,0.8699116012465674,0.9271418852994401,0.9769146386464395,1.0162766524014974,1.0425508393331575,1.0537226409698983,1.0487778660892435,1.0278951465195971,0.992431946523057,0.9447044492607761,0.8876276653786364,0.8243139902811725,0.7926571527324409
0.26564600807908734,0.2985242344875516,0.3350613854552098,0.3755004717190952,0.4200299721424994,0.46874774416479775,0.5216130665124608,0.5783861939807816,0.6385556605163906,0.7012585237823082,0.7652036021837713,0.8286159551548017,0.8892284645299314,0.9443513074975901,0.991045204876765,1.0264055803634633,1.0479294487287085,1.0538968130126842,1.0436709803533912,1.0178275590200834,0.9780697455533116,0.9269528137547822,0.8674994929798153,0.8028063837420836,0.7704598291232178
0.2756014475034263,0.3096013354355748,0.3473406526921907,0.38904850737783714,0.4348892995725259,0.4849231157746048,0.5390537823551963,0.5969644694083855,0.6580419633609558,0.7212964363735419,0.7852889995384582,0.8480878700189959,0.9072810930305653,0.9600764258943822,1.0035100215650405,1.0347615889643926,1.051534977127653,1.0524248385183506,1.0371714645744334,1.0067240944512783,0.9630905621882562,0.9090168618904604,0.8475892014007617,0.7818564627480439,0.7489900934216847
0.2855276725976852,0.3206342274634011,0.3595545822511176,0.4025017338860626,0.4496131726663244,0.5009077197219519,0.5562296689598428,0.6151807418803446,0.6770419975234532,0.7406943100391028,0.8045520197340339,0.8665330272211558,0.9240948359888312,0.974365924015605,1.0143884829212122,1.0414596953721365,1.0535179491133548,1.0494858233490938,1.0294733779529284,0.9947758311777031,0.9476642001672789,0.8910304307981562,0.8279861165427695,0.7615071721164081,0.7282676999032274
0.2954238275800297,0.3316216343662054,0.371701337769495,0.41585759697114477,0.46419816642194606,0.5166971630462827,0.5731354200338684,0.6330291615467956,0.6955503039259292,0.7594489100418794,0.8229947560109419,0.8839634947172575,0.939697864015776,0.9872709924952511,1.0237609888170462,1.0466127757988255,1.0540218601554525,1.0452457326225473,1.0207514480359179,0.98214968455112,0.9319340229149049,0.8731016979463341,0.8087574418278787,0.7417847448798309,0.7082983964058064
